text,class_id,class_name,split,template_type
The leaf midrib of tea plants shows moderate signs of stress possibly related to environmental factors.,0,gray_blight,train,cross_class
Crop monitoring detected acute anomalies in tea petiole coloration indicating possible disease.,1,helopeltis,train,cross_class
Tea leaves show advanced Cephaleuros virescens spots creating rust-orange patches on leaf lamina.,2,algal_leaf_spot,val,class_specific
Circular early-stage algal leaf spots with raised orange-red centers appear on the young shoot.,2,algal_leaf_spot,val,class_specific
Algal leaf spot disease presents chronic circular lesions with orange spore masses on mature leaf.,2,algal_leaf_spot,train,class_specific
The leaf midrib displays mild red spot symptoms with sunken centers and dark red borders.,4,red_leaf_spot,train,class_specific
Crop monitoring detected acute anomalies in tea leaf midrib coloration indicating possible disease.,4,red_leaf_spot,train,cross_class
Red leaf spot creates early-stage reddish-brown circular lesions on the upper tea petiole surface.,4,red_leaf_spot,train,class_specific
Tea cultivation report: advanced stress indicators found on leaf lamina across multiple plots.,1,helopeltis,train,cross_class
The upper leaf surface of tea plants shows localized signs of stress possibly related to environmental factors.,1,helopeltis,train,cross_class
Weather-related stress compounded by mild fungal infection on tea leaf midrib tissue.,0,gray_blight,train,cross_class
Pest and disease survey recorded localized damage to tea leaf lamina in highland gardens.,4,red_leaf_spot,train,cross_class
Field scouts observed localized leaf disease symptoms requiring immediate treatment in the young shoot.,0,gray_blight,train,cross_class
Extension officer identified acute disease outbreak affecting tea lower leaf surface in the cooperative.,3,brown_blight,train,cross_class
The petiole exhibits severe discoloration and tissue damage consistent with tea leaf disease.,1,helopeltis,train,cross_class
Tea leaves show widespread Cephaleuros virescens spots creating rust-orange patches on leaf margin.,2,algal_leaf_spot,train,class_specific
Disease pressure on tea upper leaf surface has been acute in the current growing season.,0,gray_blight,val,cross_class
Crop monitoring detected widespread anomalies in tea young shoot coloration indicating possible disease.,0,gray_blight,val,cross_class
Weather-related stress compounded by early-stage fungal infection on tea leaf margin tissue.,4,red_leaf_spot,train,cross_class
Tea bushes in the Nilgiri garden show advanced leaf symptoms requiring diagnostic testing.,1,helopeltis,train,cross_class
Tea crop health assessment shows localized fungal infection spreading through young shoot tissue.,4,red_leaf_spot,train,cross_class
Young tea shoots suffer severe helopeltis damage with angular leaf tip lesions and necrosis.,1,helopeltis,train,class_specific
Weather-related stress compounded by moderate fungal infection on tea leaf lamina tissue.,2,algal_leaf_spot,train,cross_class
The tea leaf shows distinct moderate gray patches with irregular margins spreading across the leaf lamina.,0,gray_blight,train,class_specific
Brown blight causes advanced water-soaked lesions that turn necrotic on the tea lower leaf surface.,3,brown_blight,train,class_specific
Agronomists identified mild disease patterns on tea young shoot consistent with pathogen infection.,3,brown_blight,train,cross_class
Brown blight causes early-stage water-soaked lesions that turn necrotic on the tea upper leaf surface.,3,brown_blight,val,class_specific
Tea bushes in the Yunnan garden show severe leaf symptoms requiring diagnostic testing.,4,red_leaf_spot,train,cross_class
Gray blight infection causes extensive grayish-brown lesions on the upper leaf surface of tea plants.,0,gray_blight,train,class_specific
Remote sensing detected advanced spectral anomalies in tea canopy at leaf midrib level.,4,red_leaf_spot,val,cross_class
Crop monitoring detected mild anomalies in tea petiole coloration indicating possible disease.,4,red_leaf_spot,train,cross_class
Weather-related stress compounded by localized fungal infection on tea leaf tip tissue.,4,red_leaf_spot,train,cross_class
Severe moderate brown blight infection results in premature defoliation of tea lower leaf surface.,3,brown_blight,train,class_specific
The young shoot shows mixed moderate symptoms suggesting complex tea leaf disease interaction.,4,red_leaf_spot,train,cross_class
The young shoot of tea plants shows mild signs of stress possibly related to environmental factors.,1,helopeltis,val,cross_class
The upper leaf surface of tea plants shows moderate signs of stress possibly related to environmental factors.,4,red_leaf_spot,train,cross_class
The mature leaf displays extensive red spot symptoms with sunken centers and dark red borders.,4,red_leaf_spot,train,class_specific
Disease pressure on tea leaf margin has been widespread in the current growing season.,4,red_leaf_spot,train,cross_class
Leaf biopsy from the leaf margin shows early-stage cellular damage consistent with pathogen attack.,1,helopeltis,train,cross_class
The leaf midrib of tea plants shows acute signs of stress possibly related to environmental factors.,2,algal_leaf_spot,train,cross_class
Tea tip borer helopeltis has caused chronic characteristic shot-hole patterns on the lower leaf surface.,1,helopeltis,train,class_specific
Algal leaf spot disease presents acute circular lesions with orange spore masses on leaf midrib.,2,algal_leaf_spot,train,class_specific
The leaf lamina exhibits severe discoloration and tissue damage consistent with tea leaf disease.,2,algal_leaf_spot,train,cross_class
The leaf margin shows localized brown blight symptoms with irregular dark brown spots and margins.,3,brown_blight,val,class_specific
Pest and disease survey recorded mild damage to tea upper leaf surface in highland gardens.,1,helopeltis,train,cross_class
Tea bushes in the Kenya garden show moderate leaf symptoms requiring diagnostic testing.,3,brown_blight,train,cross_class
Field scouts observed moderate leaf disease symptoms requiring immediate treatment in the young shoot.,2,algal_leaf_spot,train,cross_class
The leaf lamina of the tea bush exhibits gray blight symptoms including early-stage sunken lesions.,0,gray_blight,val,class_specific
Field scouts observed early-stage leaf disease symptoms requiring immediate treatment in the lower leaf surface.,4,red_leaf_spot,val,cross_class
Tea leaves exhibit mild red leaf spot lesions with distinct reddish centers on leaf lamina.,4,red_leaf_spot,train,class_specific
Leaf biopsy from the leaf tip shows widespread cellular damage consistent with pathogen attack.,0,gray_blight,train,cross_class
Leaf biopsy from the leaf tip shows early-stage cellular damage consistent with pathogen attack.,2,algal_leaf_spot,train,cross_class
The petiole shows mixed acute symptoms suggesting complex tea leaf disease interaction.,4,red_leaf_spot,train,cross_class
Agronomists identified moderate disease patterns on tea mature leaf consistent with pathogen infection.,1,helopeltis,train,cross_class
Crop monitoring detected mild anomalies in tea mature leaf coloration indicating possible disease.,4,red_leaf_spot,train,cross_class
Remote sensing detected moderate spectral anomalies in tea canopy at leaf lamina level.,3,brown_blight,train,cross_class
Brown blight causes moderate water-soaked lesions that turn necrotic on the tea leaf lamina.,3,brown_blight,train,class_specific
The leaf margin displays localized red spot symptoms with sunken centers and dark red borders.,4,red_leaf_spot,val,class_specific
Remote sensing detected severe spectral anomalies in tea canopy at leaf tip level.,3,brown_blight,train,cross_class
Tea growers reported extensive gray blight damage with necrotic spots covering the leaf midrib.,0,gray_blight,train,class_specific
Brown blight causes advanced water-soaked lesions that turn necrotic on the tea young shoot.,3,brown_blight,train,class_specific
Affected tea shoots display extensive necrotic tissue with a characteristic gray discoloration.,0,gray_blight,train,class_specific
Remote sensing detected chronic spectral anomalies in tea canopy at leaf lamina level.,3,brown_blight,val,cross_class
Weather-related stress compounded by chronic fungal infection on tea lower leaf surface tissue.,1,helopeltis,train,cross_class
Field scouts observed severe leaf disease symptoms requiring immediate treatment in the upper leaf surface.,2,algal_leaf_spot,val,cross_class
Field scouts observed early-stage leaf disease symptoms requiring immediate treatment in the lower leaf surface.,0,gray_blight,train,cross_class
Affected tea shoots display moderate necrotic tissue with a characteristic gray discoloration.,0,gray_blight,train,class_specific
Remote sensing detected extensive spectral anomalies in tea canopy at mature leaf level.,0,gray_blight,train,cross_class
Tea cultivation report: severe stress indicators found on mature leaf across multiple plots.,1,helopeltis,train,cross_class
Tea crop health assessment shows advanced fungal infection spreading through leaf midrib tissue.,0,gray_blight,val,cross_class
